projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,resource,histUse,whyDiffDesc,whyDiffCD1,whyDiffCD2,getEnough,resourceNeeded,resNeededDesc,displayGroup,impact,locationDesc,resYN,own,borrow,lease,charter,environChangesYN,environChangesDesc,environChangesCD1,environChangesCD2,units,amt,filterq,usuallyq,pctUse,firewoodChangesYN,firewoodChangesDesc,ride,comments
316,11,2024,21,0,1,66,0,default,0,1,RAIN,9,,0,211000000,"CARIBOU, FISH",6600,4,,,,,,,1,"CARIBOU CHANGED MIGRATION, WEATHER DEPENDENT",,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,0,1,RAIN,9,,0,100000000,"CARIBOU, FISH",6600,4,,,,,,,1,"CARIBOU CHANGED MIGRATION, WEATHER DEPENDENT",,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,21,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,110000000,1,"RAINY, HIGH WATERS",9,,0,110000000,"ANY SALMON, NOT CHOOSEY,",6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,120000000,1,"HIGHWATER, RAINING",9,,0,126400000,ALL WHITEFISH,6606,1,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,210000000,1,"DIDN’T SHOW UP, DIFFERENT MIGRATION",4,,0,211000000,CARIBOU,6610,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,220000000,1,DOESN’T GO OUT AS MUCH,7,,1,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,400000000,2,,,,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,300000000,3,MORE SUCCESSFUL,8,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,600000000,2,,,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,1,1,"LESS ABUNDANT, FAR AWAY",,
316,11,2024,23,0,1,66,0,default,0,2,,,,1,,,6600,,,,,,,,1,"INCOME, HIGH PRICE OF GAS, SHELLS, HIGH COST OF FREIGHT",,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,23,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,23,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,23,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,110000000,1,"NO BOAT, LESS FISH",5,3,0,114000000,"PINK, COHO, KING",6604,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,110000000,1,"NO BOAT, LESS FISH",5,3,0,112000000,"PINK, COHO, KING",6604,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,110000000,1,"NO BOAT, LESS FISH",5,3,0,113000000,"PINK, COHO, KING",6604,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,120000000,1,LESS IN WATER,3,,0,126204000,"RAINBOW TROUT, WHITEFISH",6606,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,120000000,1,LESS IN WATER,3,,0,126400000,"RAINBOW TROUT, WHITEFISH",6606,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,210000000,1,"COMPETITION FROM NEARBY VILLAGES, SMALLER HERD",16,3,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,220000000,1,"NO ONE GAVE, NO MOTOR",6,5,0,220200000,BEAVERS,6614,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,400000000,1,TOO MANY HUNTERS FROM DOWNRIVER,16,,0,410404000,"CANADA GEESE, EMPEROR GEESE",6615,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,400000000,1,TOO MANY HUNTERS FROM DOWNRIVER,16,,0,410406000,"CANADA GEESE, EMPEROR GEESE",6615,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,600000000,2,,,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,3,1,PEOPLE CONSTANTLY DEPLETING WOOD. WE HAVE TO GO FURTHER OR FIND NEW SPOTS,,
316,11,2024,25,0,1,66,0,default,0,1,"AIRPLANE HUNTING, COMPETITION FROM OTHER HUNTERS, ANIMALS GETTING SCARED AWAY, NOISE FROM AIRCRAFT",16,,1,,,6600,,,,,,,,0,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,25,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,25,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,25,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,110000000,1,"NO SALMON, HIGH WATERS, RAIN",3,9,0,112000000,"SILVER, CHUM",6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,110000000,1,"NO SALMON, HIGH WATERS, RAIN",3,9,0,111000000,"SILVER, CHUM",6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,120000000,1,"HIGH WATER, CURRENT CHANGED",9,,1,,,6606,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,210000000,1,"BAD SHIT, UNSUCCESSFUL, FURTHER AWAY",8,4,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,220000000,0,,,,,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,400000000,1,DON’T NEED AS MUCH,15,,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,600000000,3,MORE ABUNDANT,3,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,4,1,GAS PRICES MAKES IT HARDER TO GO GET,,
316,11,2024,26,0,1,66,0,default,0,3,MORE ABUNDANT,3,,1,,,6600,,,,,,,,1,HIGH WATER TOO WARM,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980110000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,26,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,26,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,26,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,26,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,110000000,1,HIGH WATER,9,,0,111000000,"CHUM, SILVER",6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,110000000,1,HIGH WATER,9,,0,112000000,"CHUM, SILVER",6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,120000000,1,HIGH WATER,9,,0,125600000,SHEEFISH,6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,210000000,1,THE MIGRATION CROSSED FURTHER DOWN RIVER INSTEAD OF ONION PORTAGE,4,,0,211000000,"CARIBOU, MOOSE",6610,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,210000000,1,THE MIGRATION CROSSED FURTHER DOWN RIVER INSTEAD OF ONION PORTAGE,4,,0,211800000,"CARIBOU, MOOSE",6610,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,220000000,1,DIDN’T SEE ANY. HIGH WATER MADE THEM HIDE FARTHER UP IN THE BRUSH. IF WE SHOOT THEM IN THERE WE USUALLY CANT RETRIEVE THEM,8,9,0,220200000,BEAVER,6614,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,400000000,1,"EGGS WERE HARD TO GET TO. HAVE TO TRAVEL MUCH FURTHER, GAS IS EXPENSIVE",4,14,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,600000000,2,,,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,0,0,,,
316,11,2024,27,0,1,66,0,default,0,1,LESS CARIBOU BECAUSE OF MIGRATION,4,,0,211000000,CARIBOU,6600,3,,,,,,,1,"MIGRATION OF CARIBOUT BUT MIGHT BE FROM PREDATORS, WATER LEVEL AFFECTING FISHING (TOO HIGH)",,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,27,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,980600200,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,27,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,27,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,43,0,1,66,0,default,110000000,1,"HIGH WATER, NOT AS MANY PEOPLE FISHING (RECEIVED LESS)",9,6,1,,,6604,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,120000000,2,,,,1,,,6606,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,210000000,1,LATE ARRIVAL-CARIBOU SHOWED UP LATE.,4,,0,211000000,CARIBOU,6610,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,220000000,0,,,,,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,400000000,0,,,,,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,300000000,0,,,,,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,600000000,1,"NOT INTERESTED, NOT WANTING TO GO OUT HUNTING.",7,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,2,1,"YES HAVE TO GO FURTHER OUT TO GET DRY WOOD LOGGING FURTHER OUT, GAS PRICES TOO HIGH.",,
316,11,2024,43,0,1,66,0,default,0,1,"NOT GOING AS MUCH, INJURY",7,1,1,,,6600,,,,,,,,1,"WARMER WEATHER, FREEZING LATE, LATE CARIBOU",,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980210100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980110000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,43,0,1,66,0,default,980210100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,43,0,1,66,0,default,980210200,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,43,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,43,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,43,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,43,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,43,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,43,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,43,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,43,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,43,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,43,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
