projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,displayGroup,amtHarvest,resourceComment
316,11,2024,67,0,1,17,0,default,1,0,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,67,0,1,17,0,default,1,0,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,67,0,1,17,0,default,1,0,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,67,0,1,17,0,default,1,0,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,67,0,1,17,0,default,1,0,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,68,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,8,
316,11,2024,68,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,1,
316,11,2024,68,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,11,
316,11,2024,68,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,68,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,68,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,68,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,68,0,1,17,0,default,1,1,604000002,1,1,1,0,1,6,1702,2.29999995231628,15 LOGS 4 FEET BY 12 FEET SLED
316,11,2024,68,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,69,0,1,17,0,default,1,0,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,69,0,1,17,0,default,1,0,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,69,0,1,17,0,default,1,0,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,69,0,1,17,0,default,1,0,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,69,0,1,17,0,default,1,0,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,69,0,1,17,0,default,1,0,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,70,0,1,17,0,default,1,0,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,601016000,1,0,0,0,1,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602009000,1,0,0,0,1,4,1701,0,
316,11,2024,70,0,1,17,0,default,1,0,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,70,0,1,17,0,default,1,0,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,70,0,1,17,0,default,1,0,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,70,0,1,17,0,default,1,0,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,70,0,1,17,0,default,1,0,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,72,0,1,17,0,default,1,1,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,72,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,72,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,72,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,72,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,72,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,73,0,1,17,0,default,1,1,601002000,1,1,1,1,0,5,1701,6,
316,11,2024,73,0,1,17,0,default,1,1,601016000,1,1,1,1,0,12,1701,1,
316,11,2024,73,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,2,
316,11,2024,73,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,73,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,73,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,73,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,73,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,73,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,74,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,2,
316,11,2024,74,0,1,17,0,default,1,1,601016000,1,1,1,0,0,5,1701,2,
316,11,2024,74,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,2,
316,11,2024,74,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,74,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,74,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,74,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,74,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,74,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,75,0,1,17,0,default,1,1,601002000,1,1,1,1,0,2,1701,7,
316,11,2024,75,0,1,17,0,default,1,1,601016000,1,1,1,0,0,2,1701,2,
316,11,2024,75,0,1,17,0,default,1,1,601007000,1,1,1,0,0,5,1701,1,
316,11,2024,75,0,1,17,0,default,1,1,601004000,1,1,1,1,0,2,1701,11,
316,11,2024,75,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,75,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,75,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,75,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,75,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,75,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,77,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,4,
316,11,2024,77,0,1,17,0,default,1,1,601016000,1,1,1,1,0,4,1701,1,
316,11,2024,77,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,4,
316,11,2024,77,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,77,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,77,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,77,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,77,0,1,17,0,default,1,1,604000002,1,1,1,1,0,6,1702,1,"4 LOADS IS ONE CORD, SELL LOCALLY"
316,11,2024,77,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,32,0,1,17,0,default,1,1,601002000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,601007000,1,0,0,0,1,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,32,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,32,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,32,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,32,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,32,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
