projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,otherIncomeYN,pfdOrNatCorpYN,displayGroup,incReceived,incsrce,amount
316,11,2024,74,0,1,24,0,default,0,0,2402,0,31,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,35,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,11,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,3,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,10,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,9,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,6,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,2,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,15,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,41,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,49,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,50,0
316,11,2024,74,0,1,24,0,default,0,0,2403,0,33,0
316,11,2024,75,0,1,24,0,default,0,0,2401,0,32,0
316,11,2024,75,0,1,24,0,default,0,0,2401,0,13,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,12,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,8,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,7,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,5,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,31,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,35,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,11,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,3,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,10,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,9,0
316,11,2024,75,0,1,24,0,default,0,0,2402,0,6,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,2,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,15,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,41,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,49,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,50,0
316,11,2024,75,0,1,24,0,default,0,0,2403,0,33,0
316,11,2024,77,0,1,24,0,default,1,1,2401,1,32,1702
316,11,2024,77,0,1,24,0,default,1,1,2401,1,13,3749
316,11,2024,77,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,77,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,77,0,1,24,0,default,1,1,2402,1,9,-8
316,11,2024,77,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,77,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,32,0,1,24,0,default,1,1,2401,1,32,3404
316,11,2024,32,0,1,24,0,default,1,1,2401,1,13,21996
316,11,2024,32,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,32,0,1,24,0,default,1,1,2402,1,7,9888
316,11,2024,32,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,32,0,1,24,0,default,1,1,2402,1,35,4848
316,11,2024,32,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,32,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,32,0,1,24,0,default,1,1,2403,0,33,0
